"product_name","order_date","sales_per_quantity"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","2017-10-14","11.59"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack","2017-11-12","9.272"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  25/Pack","2017-09-04","22.99"
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  3/Pack","2017-09-22","6.99"
"Verbatim Slim CD and DVD Storage Cases  50/Pack","2017-04-21","11.54"
"Verbatim Slim CD and DVD Storage Cases  50/Pack","2017-05-26","11.54"
"Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","2017-02-16","9.184"
"Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","2017-09-08","9.184000000000001"
"Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","2017-11-11","11.48"
"Vinyl Sectional Post Binders","2017-07-21","11.31"
"Vinyl Sectional Post Binders","2017-11-21","30.160000000000004"
"Vinyl Sectional Post Binders","2017-12-02","11.31"
"Vinyl Sectional Post Binders","2017-12-08","30.16"
"Vinyl Sectional Post Binders","2017-12-24","30.16"
"Vtech CS6719","2017-02-17","57.594"
"Vtech CS6719","2017-03-31","95.99"
"Vtech CS6719","2017-09-24","76.792"
"VTech DS6151","2017-06-03","100.792"
"Wasp CCD Handheld Bar Code Reader","2017-09-29","112.17"
"Wausau Papers Astrobrights Colored Envelopes","2017-09-23","4.784"
"WD My Passport Ultra 1TB Portable External Hard Drive","2017-06-03","55.2"
"WD My Passport Ultra 1TB Portable External Hard Drive","2017-10-23","55.2"
"WD My Passport Ultra 2TB Portable External Hard Drive","2017-03-20","119"
"WD My Passport Ultra 2TB Portable External Hard Drive","2017-09-02","119"
"WD My Passport Ultra 2TB Portable External Hard Drive","2017-09-22","119"
"WD My Passport Ultra 2TB Portable External Hard Drive","2017-10-12","119"
"Westinghouse Clip-On Gooseneck Lamps","2017-03-10","6.696"
"Westinghouse Clip-On Gooseneck Lamps","2017-04-02","8.37"
"Westinghouse Floor Lamp with Metal Mesh Shade  Black","2017-03-06","23.99"
"Westinghouse Floor Lamp with Metal Mesh Shade  Black","2017-07-03","23.99"
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp  Black","2017-10-19","14.14"
"Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","2017-07-23","6.48"
"While you Were Out Message Book  One Form per Page","2017-09-03","2.968"
"While you Were Out Message Book  One Form per Page","2017-10-30","3.71"
"While you Were Out Message Book  One Form per Page","2017-11-13","2.968"
"White Business Envelopes with Contemporary Seam  Recycled White Business Envelopes","2017-11-02","10.94"
"White Computer Printout Paper by Universal","2017-08-27","38.76"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","2017-03-24","55.48"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","2017-06-11","40.99"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","2017-07-02","32.792"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","2017-08-21","55.48"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","2017-09-09","44.384"
"White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","2017-12-03","55.48"
"White Envelopes  White Envelopes with Clear Poly Window","2017-03-04","15.25"
"Wi-Ex zBoost YX540 Cellular Phone Signal Booster","2017-09-24","145.95000000000002"
"Wilson Electronics DB Pro Signal Booster","2017-01-19","214.8"
"Wilson Electronics DB Pro Signal Booster","2017-07-28","286.4"
"Wilson Electronics DB Pro Signal Booster","2017-09-24","286.40000000000003"
"Wilson Electronics DB Pro Signal Booster","2017-11-02","214.8"
"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","2017-07-23","4.64"
"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","2017-09-17","1.16"
"Wilson Jones 1 Hanging DublLock Ring Binders","2017-07-21","1.056"
"Wilson Jones 1 Hanging DublLock Ring Binders","2017-11-18","4.224"
"Wilson Jones 1 Hanging DublLock Ring Binders","2017-12-09","1.5839999999999999"
"Wilson Jones 1 Hanging DublLock Ring Binders","2017-12-25","1.056"
"Wilson Jones Active Use Binders","2017-07-07","5.824000000000001"
"Wilson Jones Active Use Binders","2017-09-04","2.184"
"Wilson Jones Century Plastic Molded Ring Binders","2017-01-21","16.616"
"Wilson Jones Century Plastic Molded Ring Binders","2017-05-06","6.231"
"Wilson Jones Century Plastic Molded Ring Binders","2017-06-22","6.231"
"Wilson Jones Century Plastic Molded Ring Binders","2017-12-09","20.77"
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear","2017-04-20","1.7399999999999998"
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear","2017-08-17","4.64"
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear","2017-12-14","4.64"
"Wilson Jones data.warehouse D-Ring Binders with DublLock","2017-01-23","2.469"
"Wilson Jones Easy Flow II Sheet Lifters","2017-01-01","1.8"
"Wilson Jones Easy Flow II Sheet Lifters","2017-07-09","0.54"
"Wilson Jones Easy Flow II Sheet Lifters","2017-08-29","0.36000000000000004"
"Wilson Jones Easy Flow II Sheet Lifters","2017-09-18","1.44"
"Wilson Jones Easy Flow II Sheet Lifters","2017-10-01","1.44"
"Wilson Jones Easy Flow II Sheet Lifters","2017-12-11","1.8"
"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","2017-05-03","12.84"
"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","2017-05-12","8.56"
"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","2017-08-19","34.24"
"Wilson Jones Four-Pocket Poly Binders","2017-05-19","6.54"
"Wilson Jones Four-Pocket Poly Binders","2017-07-02","1.308"
"Wilson Jones Four-Pocket Poly Binders","2017-10-20","5.232"
"Wilson Jones Hanging View Binder  White  1","2017-09-26","5.68"
"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","2017-09-15","34.64"
"Wilson Jones Impact Binders","2017-05-20","4.144"
"Wilson Jones Impact Binders","2017-06-08","5.18"
"Wilson Jones Impact Binders","2017-11-04","1.036"
"Wilson Jones Impact Binders","2017-12-28","5.18"
"Wilson Jones International Size A4 Ring Binders","2017-09-24","5.19"
"Wilson Jones International Size A4 Ring Binders","2017-12-23","3.46"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","2017-01-21","6.984"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","2017-03-02","1.746"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","2017-09-07","2.619"
"Wilson Jones Leather-Like Binders with DublLock Round Rings","2017-12-20","6.984"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","2017-01-15","8.196"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","2017-11-24","40.98"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","2017-12-10","32.784"
"Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","2017-12-25","8.196"
"Wilson Jones Legal Size Ring Binders","2017-05-03","6.597"
"Wilson Jones Legal Size Ring Binders","2017-11-14","4.398"
"Wilson Jones Legal Size Ring Binders","2017-12-25","4.398"
"Wilson Jones Legal Size Ring Binders","2017-12-30","17.592000000000002"
"Wilson Jones Standard D-Ring Binders","2017-06-03","1.518"
"Wilson Jones Standard D-Ring Binders","2017-06-22","1.012"
"Wilson Jones Standard D-Ring Binders","2017-09-09","1.518"
"Wilson Jones Suede Grain Vinyl Binders","2017-09-10","2.78"
"Wilson Jones Turn Tabs Binder Tool for Ring Binders","2017-01-06","4.82"
"Wilson Jones Turn Tabs Binder Tool for Ring Binders","2017-06-19","3.856"
"Wilson Jones Turn Tabs Binder Tool for Ring Binders","2017-11-09","4.82"
"Wilson SignalBoost 841262 DB PRO Amplifier Kit","2017-09-14","359.95"
"Wilson SignalBoost 841262 DB PRO Amplifier Kit","2017-10-23","287.96"
"Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book","2017-07-03","5.16"
"Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book","2017-12-03","5.16"
"Wirebound Message Book  4 per Page","2017-10-23","5.43"
"Wirebound Message Book  4 per Page","2017-11-25","5.43"
"Wirebound Message Book  4 per Page","2017-12-02","5.43"
"Wirebound Message Book  4 per Page","2017-12-08","5.43"
"Wirebound Message Books  2 7/8 x 5  3 Forms per Page","2017-10-09","7.040000000000001"
"Wirebound Message Books  2 7/8 x 5  3 Forms per Page","2017-12-17","7.04"
"Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","2017-07-06","5.352"
"Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","2017-11-12","5.352"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","2017-04-01","4.77"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","2017-07-12","3.816"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book","2017-11-02","4.7700000000000005"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  600 Sets per Book","2017-06-16","9.27"
"Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  600 Sets per Book","2017-08-11","7.416"
"Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page","2017-06-27","6.69"
"Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page","2017-12-09","6.69"
"Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","2017-04-10","7.61"
"Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","2017-12-15","7.609999999999999"
"Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","2017-07-21","8.17"
"Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","2017-11-17","6.5360000000000005"
"Wirebound Service Call Books  5 1/2 x 4","2017-12-08","9.68"
"Wirebound Voice Message Log Book","2017-09-24","3.808"
"Woodgrain Magazine Files by Perma","2017-10-20","2.384"
"X-Rack File for Hanging Folders","2017-05-14","11.29"
"X-Rack File for Hanging Folders","2017-09-09","11.290000000000001"
"X-Rack File for Hanging Folders","2017-10-03","11.29"
"X-Rack File for Hanging Folders","2017-10-30","9.032"
"Xerox 188","2017-01-14","11.34"
"Xerox 188","2017-06-03","11.34"
"Xerox 188","2017-12-20","11.340000000000002"
"Xerox 1880","2017-05-15","28.352"
"Xerox 1881","2017-01-19","12.28"
"Xerox 1881","2017-02-26","55.98"
"Xerox 1881","2017-06-21","55.98"
"Xerox 1881","2017-07-03","12.28"
"Xerox 1881","2017-08-07","12.28"
"Xerox 1881","2017-12-08","55.98"
"Xerox 1881","2017-12-20","55.98"
"Xerox 1882","2017-09-30","55.98"
"Xerox 1882","2017-10-27","44.784"
"Xerox 1883","2017-03-06","26.38"
"Xerox 1883","2017-04-15","26.38"
"Xerox 1883","2017-05-06","21.104"
"Xerox 1884","2017-10-20","19.98"
"Xerox 1884","2017-12-09","15.984"
"Xerox 1885","2017-03-13","48.04"
"Xerox 1885","2017-06-16","48.04"
"Xerox 1886","2017-10-06","47.9"
"Xerox 1887","2017-01-29","18.97"
"Xerox 1887","2017-10-20","15.176"
"Xerox 1887","2017-12-22","15.175999999999998"
"Xerox 189","2017-02-03","83.88"
"Xerox 189","2017-09-03","104.85"
"Xerox 1890","2017-09-02","48.94"
"Xerox 1891","2017-04-08","48.910000000000004"
"Xerox 1891","2017-07-03","39.128"
"Xerox 1891","2017-08-07","48.910000000000004"
"Xerox 1893","2017-02-03","32.792"
"Xerox 1893","2017-03-06","40.99"
"Xerox 1893","2017-04-09","32.792"
"Xerox 1893","2017-09-15","32.792"
"Xerox 1893","2017-10-06","40.99"
"Xerox 1893","2017-11-01","40.99"
"Xerox 1894","2017-04-10","5.184"
"Xerox 1894","2017-09-11","6.48"
"Xerox 1895","2017-09-26","5.98"
"Xerox 1895","2017-12-11","5.98"
"Xerox 1897","2017-09-15","3.984"
"Xerox 1898","2017-03-23","6.68"
"Xerox 1898","2017-11-19","6.68"
"Xerox 1898","2017-12-16","6.68"
"Xerox 1899","2017-09-23","4.624"
"Xerox 1899","2017-11-12","5.78"
"Xerox 19","2017-01-14","30.98"
"Xerox 19","2017-05-14","24.784"
"Xerox 1900","2017-03-17","3.424"
"Xerox 1901","2017-11-19","4.224"
"Xerox 1903","2017-02-13","5.98"
"Xerox 1905","2017-01-03","6.48"
"Xerox 1905","2017-11-17","6.48"
"Xerox 1905","2017-12-01","6.4799999999999995"
"Xerox 1906","2017-08-10","35.44"
"Xerox 1906","2017-09-10","28.352"
"Xerox 1906","2017-11-06","35.44"
"Xerox 1907","2017-06-19","12.28"
"Xerox 1907","2017-10-02","12.28"
"Xerox 1909","2017-07-23","21.104"
"Xerox 1909","2017-09-23","26.38"
"Xerox 1909","2017-11-27","26.38"
"Xerox 191","2017-01-19","19.98"
"Xerox 191","2017-09-02","19.98"
"Xerox 191","2017-09-07","19.98"
"Xerox 191","2017-11-03","19.98"
"Xerox 191","2017-11-06","17.982"
"Xerox 1910","2017-08-25","38.432"
"Xerox 1911","2017-09-18","47.9"
"Xerox 1912","2017-02-16","18.97"
"Xerox 1913","2017-03-27","55.48"
"Xerox 1913","2017-12-21","55.48"
"Xerox 1914","2017-07-09","54.96"
"Xerox 1915","2017-04-09","83.88"
"Xerox 1915","2017-10-01","104.85"
"Xerox 1915","2017-12-25","104.85000000000001"
"Xerox 1915","2017-12-29","104.85"
"Xerox 1916","2017-02-02","39.152"
"Xerox 1916","2017-03-20","39.152"
"Xerox 1916","2017-06-09","4.544"
"Xerox 1916","2017-09-18","5.68"
"Xerox 1916","2017-10-06","5.68"
"Xerox 1916","2017-11-25","5.68"
"Xerox 1917","2017-05-14","48.91"
"Xerox 1917","2017-09-18","48.910000000000004"
"Xerox 1919","2017-04-30","40.99"
"Xerox 1919","2017-06-30","40.989999999999995"
"Xerox 1919","2017-10-15","40.989999999999995"
"Xerox 1919","2017-11-24","32.792"
"Xerox 192","2017-01-23","6.48"
"Xerox 192","2017-09-11","6.48"
"Xerox 1921","2017-12-09","7.992"
"Xerox 1923","2017-05-05","6.68"
"Xerox 1923","2017-11-03","5.344"
"Xerox 1924","2017-02-26","5.78"
"Xerox 1924","2017-06-01","4.624"
"Xerox 1925","2017-06-18","24.784000000000002"
"Xerox 1927","2017-05-11","3.424"
"Xerox 1927","2017-09-11","3.424"
"Xerox 1927","2017-09-16","3.424"
"Xerox 1928","2017-09-29","4.224"
"Xerox 1930","2017-05-29","5.184"
"Xerox 1930","2017-06-18","6.48"
"Xerox 1930","2017-09-09","5.184"
"Xerox 1931","2017-01-14","5.183999999999999"
"Xerox 1931","2017-12-22","5.184"
"Xerox 1933","2017-11-16","12.280000000000001"
"Xerox 1934","2017-01-28","55.98"
"Xerox 1934","2017-03-04","44.784"
"Xerox 1935","2017-09-11","26.38"
"Xerox 1936","2017-05-14","15.984"
"Xerox 1936","2017-10-28","15.984"
"Xerox 1937","2017-05-14","38.432"
"Xerox 1937","2017-08-12","48.04"
"Xerox 1938","2017-11-17","38.32"
"Xerox 1939","2017-06-11","18.97"
"Xerox 1939","2017-09-12","18.97"
"Xerox 1939","2017-11-01","18.97"
"Xerox 194","2017-11-18","44.384"
"Xerox 1940","2017-09-22","54.96"
"Xerox 1940","2017-12-02","54.96"
"Xerox 1940","2017-12-23","43.968"
"Xerox 1941","2017-08-21","83.88"
"Xerox 1941","2017-09-23","83.88"
"Xerox 1942","2017-04-08","48.94"
"Xerox 1942","2017-11-23","39.152"
"Xerox 1943","2017-06-19","48.91"
"Xerox 1945","2017-05-19","40.99"
"Xerox 1945","2017-08-31","32.792"
"Xerox 1946","2017-12-09","6.48"
"Xerox 1947","2017-02-06","5.9799999999999995"
"Xerox 1947","2017-06-03","5.98"
"Xerox 1947","2017-12-01","5.9799999999999995"
"Xerox 1948","2017-04-12","9.99"
"Xerox 1949","2017-05-19","3.9840000000000004"
"Xerox 195","2017-01-12","6.68"
"Xerox 195","2017-04-23","5.344"
"Xerox 1950","2017-07-14","4.624"
"Xerox 1951","2017-03-26","24.784000000000002"
"Xerox 1951","2017-10-05","30.98"
"Xerox 1952","2017-10-12","4.98"
"Xerox 1952","2017-11-23","5.183999999999999"
"Xerox 1953","2017-03-25","3.424"
"Xerox 1953","2017-09-11","3.424"
"Xerox 1953","2017-12-28","4.28"
"Xerox 1955","2017-06-15","18.272"
"Xerox 1956","2017-12-04","4.784000000000001"
"Xerox 1958","2017-10-17","6.48"
"Xerox 1959","2017-11-23","5.344"
"Xerox 1959","2017-12-26","5.344"
"Xerox 196","2017-03-21","5.78"
"Xerox 196","2017-04-14","4.624"
"Xerox 1960","2017-12-05","30.98"
"Xerox 1962","2017-08-17","4.28"
"Xerox 1962","2017-09-02","4.28"
"Xerox 1962","2017-12-02","4.28"
"Xerox 1963","2017-11-03","5.279999999999999"
"Xerox 1967","2017-04-15","5.184"
"Xerox 1968","2017-03-28","6.68"
"Xerox 1968","2017-11-12","5.343999999999999"
"Xerox 1968","2017-11-20","6.68"
"Xerox 1968","2017-12-08","6.68"
"Xerox 1969","2017-10-23","5.78"
"Xerox 197","2017-11-12","24.784000000000002"
"Xerox 1970","2017-09-10","4.9799999999999995"
"Xerox 1971","2017-06-24","3.424"
"Xerox 1971","2017-11-03","4.28"
"Xerox 1972","2017-10-27","4.224"
"Xerox 1972","2017-11-21","4.224"
"Xerox 1975","2017-03-28","6.48"
"Xerox 1975","2017-07-05","5.184"
"Xerox 1975","2017-12-13","6.48"
"Xerox 1977","2017-03-28","6.68"
"Xerox 1977","2017-06-02","5.344"
"Xerox 1977","2017-07-20","6.68"
"Xerox 1978","2017-11-12","4.6240000000000006"
"Xerox 1980","2017-03-23","4.28"
"Xerox 1980","2017-09-14","4.28"
"Xerox 1981","2017-08-27","4.224"
"Xerox 1982","2017-03-27","22.84"
"Xerox 1982","2017-06-19","18.272"
"Xerox 1984","2017-09-17","6.48"
"Xerox 1987","2017-09-14","5.78"
"Xerox 1987","2017-11-06","5.78"
"Xerox 1988","2017-02-24","24.784"
"Xerox 1988","2017-03-20","30.98"
"Xerox 1988","2017-09-14","24.784000000000002"
"Xerox 1989","2017-10-12","3.984"
"Xerox 199","2017-08-25","3.424"
"Xerox 1991","2017-06-26","22.84"
"Xerox 1991","2017-07-31","18.272000000000002"
"Xerox 1992","2017-06-15","5.98"
"Xerox 1992","2017-09-28","4.784"
"Xerox 1992","2017-11-03","5.98"
"Xerox 1992","2017-12-08","21.98"
"Xerox 1993","2017-03-13","5.184"
"Xerox 1993","2017-07-21","6.48"
"Xerox 1993","2017-10-12","5.184"
"Xerox 1995","2017-12-07","5.184"
"Xerox 1996","2017-09-11","6.48"
"Xerox 1996","2017-10-02","5.184"
"Xerox 1996","2017-11-05","6.48"
"Xerox 1996","2017-12-08","6.48"
"Xerox 1996","2017-12-13","6.48"
"Xerox 1996","2017-12-18","6.48"
"Xerox 1997","2017-01-29","6.48"
"Xerox 1997","2017-05-08","5.184"
"Xerox 1997","2017-06-27","6.48"
"Xerox 1997","2017-09-18","6.48"
"Xerox 1998","2017-08-01","5.183999999999999"
"Xerox 1998","2017-12-03","5.184"
"Xerox 1999","2017-07-15","6.48"
"Xerox 2","2017-02-03","5.184"
"Xerox 2","2017-05-03","6.48"
"Xerox 2","2017-05-27","5.184"
"Xerox 200","2017-08-19","6.48"
"Xerox 2000","2017-08-12","5.184"
"Xerox 201","2017-05-26","6.48"
"Xerox 201","2017-11-11","6.48"
"Xerox 201","2017-12-01","5.184"
"Xerox 202","2017-11-05","6.48"
"Xerox 203","2017-06-12","6.48"
"Xerox 203","2017-06-20","5.184"
"Xerox 203","2017-08-20","6.48"
"Xerox 203","2017-09-18","6.48"
"Xerox 205","2017-09-08","5.184"
"Xerox 206","2017-06-03","5.184"
"Xerox 207","2017-04-15","5.184"
"Xerox 208","2017-10-03","5.184"
"Xerox 209","2017-09-12","6.4799999999999995"
"Xerox 209","2017-11-21","6.48"
"Xerox 21","2017-10-28","5.184"
"Xerox 21","2017-12-11","5.184"
"Xerox 210","2017-11-28","5.184"
"Xerox 210","2017-12-10","5.184"
"Xerox 211","2017-11-18","5.184"
